timestamp,bid,ask,ask_volume,bid_volume,Close,High,Low,Open,Volume,bid_ask_spread,order_book_depth,cumulative_price_volume,cumulative_volume,vwap
2025-07-13,120837.5,120850.1,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,12.60000000000582,4.7589999999999995,1.693368613739125e+17,1421611662403,119116.11718750006
2025-07-13,120837.5,120837.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.10000000000582077,4.7589999999999995,1.7517606349025434e+17,1470632754210,119116.11718750006
2025-07-13,120825.1,120837.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,12.5,4.7589999999999995,1.8101526560659616e+17,1519653846017,119116.11718750007
2025-07-13,120812.5,120837.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,25.10000000000582,4.7589999999999995,1.86854467722938e+17,1568674937824,119116.11718750007
2025-07-13,120802.0,120837.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,35.60000000000582,4.7589999999999995,1.926936698392798e+17,1617696029631,119116.11718750009
2025-07-13,120801.3,120837.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,36.30000000000291,4.7589999999999995,1.9853287195562163e+17,1666717121438,119116.11718750009
2025-07-13,120801.3,120830.7,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,29.39999999999418,4.7589999999999995,2.0437207407196346e+17,1715738213245,119116.1171875001
2025-07-13,120801.4,120830.7,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,29.30000000000291,4.7589999999999995,2.1021127618830528e+17,1764759305052,119116.1171875001
2025-07-13,120801.4,120824.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,23.20000000001164,4.7589999999999995,2.160504783046471e+17,1813780396859,119116.11718750012
2025-07-13,120801.5,120824.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,23.10000000000582,4.7589999999999995,2.2188968042098893e+17,1862801488666,119116.11718750012
2025-07-13,120824.5,120824.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.10000000000582077,4.7589999999999995,2.2772888253733075e+17,1911822580473,119116.11718750012
2025-07-13,120801.4,120824.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,23.20000000001164,4.7589999999999995,2.3356808465367258e+17,1960843672280,119116.11718750013
2025-07-13,120801.4,120824.5,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,23.10000000000582,4.7589999999999995,2.394072867700144e+17,2009864764087,119116.11718750013
2025-07-13,120801.4,120823.5,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,22.10000000000582,4.7589999999999995,2.4524648888635622e+17,2058885855894,119116.11718750013
2025-07-13,120801.5,120823.5,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,22.0,4.7589999999999995,2.5108569100269805e+17,2107906947701,119116.11718750015
2025-07-13,120801.5,120824.5,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,23.0,4.7589999999999995,2.5692489311903987e+17,2156928039508,119116.11718750015
2025-07-13,120801.5,120824.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,23.10000000000582,4.7589999999999995,2.627640952353817e+17,2205949131315,119116.11718750015
2025-07-13,120801.6,120823.5,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,21.89999999999418,4.7589999999999995,2.6860329735172352e+17,2254970223122,119116.11718750016
2025-07-13,120801.6,120824.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,23.0,4.7589999999999995,2.7444249946806534e+17,2303991314929,119116.11718750016
2025-07-13,120801.6,120824.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,23.0,4.7589999999999995,2.8028170158440717e+17,2353012406736,119116.11718750016
2025-07-13,120801.3,120823.5,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,22.19999999999709,4.7589999999999995,2.86120903700749e+17,2402033498543,119116.11718750016
2025-07-13,120801.3,120824.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,23.30000000000291,4.7589999999999995,2.919601058170908e+17,2451054590350,119116.11718750016
2025-07-13,120801.4,120824.5,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,23.10000000000582,4.7589999999999995,2.9779930793343264e+17,2500075682157,119116.11718750017
2025-07-13,120801.4,120824.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,23.20000000001164,4.7589999999999995,3.0363851004977446e+17,2549096773964,119116.11718750017
2025-07-13,120801.4,120801.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.20000000001164153,4.7589999999999995,3.094777121661163e+17,2598117865771,119116.11718750017
2025-07-13,120801.4,120823.5,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,22.10000000000582,4.7589999999999995,3.153169142824581e+17,2647138957578,119116.11718750017
2025-07-13,120801.4,120821.7,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,20.30000000000291,4.7589999999999995,3.2115611639879994e+17,2696160049385,119116.11718750017
2025-07-13,120801.3,120821.7,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,20.39999999999418,4.7589999999999995,3.2699531851514176e+17,2745181141192,119116.11718750019
2025-07-13,120801.6,120821.7,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,20.09999999999127,4.7589999999999995,3.328345206314836e+17,2794202232999,119116.11718750019
2025-07-13,120801.6,120801.7,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.09999999999126885,4.7589999999999995,3.386737227478254e+17,2843223324806,119116.11718750019
2025-07-13,120801.6,120824.4,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,22.79999999998836,4.7589999999999995,3.4451292486416723e+17,2892244416613,119116.11718750019
2025-07-13,120815.5,120824.4,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,8.89999999999418,4.7589999999999995,3.5035212698050906e+17,2941265508420,119116.11718750019
2025-07-13,120824.3,120824.4,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.09999999999126885,4.7589999999999995,3.561913290968509e+17,2990286600227,119116.11718750019
2025-07-13,120820.4,120824.4,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,4.0,4.7589999999999995,3.620305312131927e+17,3039307692034,119116.1171875002
2025-07-13,120814.3,120824.4,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,10.099999999991269,4.7589999999999995,3.678697333295345e+17,3088328783841,119116.1171875002
2025-07-13,120815.6,120824.4,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,8.799999999988358,4.7589999999999995,3.7370893544587635e+17,3137349875648,119116.1171875002
2025-07-13,120815.6,120822.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,7.0,4.7589999999999995,3.795481375622182e+17,3186370967455,119116.1171875002
2025-07-13,120815.6,120820.5,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,4.899999999994179,4.7589999999999995,3.8538733967856e+17,3235392059262,119116.1171875002
2025-07-13,120815.6,120815.7,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.09999999999126885,4.7589999999999995,3.912265417949018e+17,3284413151069,119116.1171875002
2025-07-13,120803.4,120815.7,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,12.30000000000291,4.7589999999999995,3.9706574391124365e+17,3333434242876,119116.1171875002
2025-07-13,120803.5,120815.7,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,12.19999999999709,4.7589999999999995,4.029049460275855e+17,3382455334683,119116.1171875002
2025-07-13,120803.5,120815.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,12.10000000000582,4.7589999999999995,4.087441481439273e+17,3431476426490,119116.11718750022
2025-07-13,120803.4,120815.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,12.200000000011642,4.7589999999999995,4.145833502602691e+17,3480497518297,119116.11718750022
2025-07-13,120803.4,120803.5,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.10000000000582077,4.7589999999999995,4.2042255237661094e+17,3529518610104,119116.11718750022
2025-07-13,120800.1,120803.5,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,3.3999999999941792,4.7589999999999995,4.2626175449295277e+17,3578539701911,119116.11718750022
2025-07-13,120800.1,120801.7,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,1.5999999999912689,4.7589999999999995,4.321009566092946e+17,3627560793718,119116.11718750022
2025-07-13,120800.1,120800.2,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.09999999999126885,4.7589999999999995,4.379401587256364e+17,3676581885525,119116.11718750022
2025-07-13,120800.0,120800.2,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.19999999999708962,4.7589999999999995,4.4377936084197824e+17,3725602977332,119116.11718750022
2025-07-13,120800.0,120800.1,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.10000000000582077,4.7589999999999995,4.4961856295832006e+17,3774624069139,119116.11718750022
2025-07-13,120795.0,120800.1,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,5.100000000005821,4.7589999999999995,4.554577650746619e+17,3823645160946,119116.11718750022
2025-07-13,120792.4,120800.1,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,7.7000000000116415,4.7589999999999995,4.612969671910037e+17,3872666252753,119116.11718750022
2025-07-13,120800.0,120800.1,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.10000000000582077,4.7589999999999995,4.6713616930734554e+17,3921687344560,119116.11718750023
2025-07-13,120787.6,120800.1,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,12.5,4.7589999999999995,4.7297537142368736e+17,3970708436367,119116.11718750023
2025-07-13,120787.6,120800.0,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,12.39999999999418,4.7589999999999995,4.788145735400292e+17,4019729528174,119116.11718750023
2025-07-13,120792.5,120800.0,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,7.5,4.7589999999999995,4.84653775656371e+17,4068750619981,119116.11718750023
2025-07-13,120787.6,120800.0,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,12.39999999999418,4.7589999999999995,4.904929777727128e+17,4117771711788,119116.11718750023
2025-07-13,120787.6,120799.9,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,12.299999999988358,4.7589999999999995,4.9633217988905466e+17,4166792803595,119116.11718750023
2025-07-13,120787.5,120799.9,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,12.39999999999418,4.7589999999999995,5.021713820053965e+17,4215813895402,119116.11718750023
2025-07-13,120787.5,120787.7,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.19999999999708962,4.7589999999999995,5.080105841217383e+17,4264834987209,119116.11718750023
2025-07-13,120787.5,120787.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.10000000000582077,4.7589999999999995,5.138497862380801e+17,4313856079016,119116.11718750023
2025-07-13,120787.0,120787.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.6000000000058208,4.7589999999999995,5.1968898835442195e+17,4362877170823,119116.11718750023
2025-07-13,120787.5,120787.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.10000000000582077,4.7589999999999995,5.255281904707638e+17,4411898262630,119116.11718750023
2025-07-13,120787.0,120787.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.6000000000058208,4.7589999999999995,5.313673925871056e+17,4460919354437,119116.11718750023
2025-07-13,120787.0,120787.1,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.10000000000582077,4.7589999999999995,5.372065947034474e+17,4509940446244,119116.11718750023
2025-07-13,120787.0,120787.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.6000000000058208,4.7589999999999995,5.4304579681978925e+17,4558961538051,119116.11718750023
2025-07-13,120787.0,120799.9,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,12.89999999999418,4.7589999999999995,5.488849989361311e+17,4607982629858,119116.11718750025
2025-07-13,120788.0,120799.9,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,11.89999999999418,4.7589999999999995,5.547242010524729e+17,4657003721665,119116.11718750025
2025-07-13,120788.7,120799.9,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,11.19999999999709,4.7589999999999995,5.605634031688147e+17,4706024813472,119116.11718750025
2025-07-13,120799.8,120799.9,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.09999999999126885,4.7589999999999995,5.6640260528515654e+17,4755045905279,119116.11718750025
2025-07-13,120789.6,120799.9,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,10.299999999988358,4.7589999999999995,5.722418074014984e+17,4804066997086,119116.11718750025
2025-07-13,120789.6,120799.8,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,10.19999999999709,4.7589999999999995,5.780810095178401e+17,4853088088893,119116.11718750023
2025-07-13,120789.7,120799.8,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,10.10000000000582,4.7589999999999995,5.839202116341819e+17,4902109180700,119116.11718750022
2025-07-13,120789.7,120799.7,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,10.0,4.7589999999999995,5.897594137505236e+17,4951130272507,119116.1171875002
2025-07-13,120789.7,120799.8,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,10.10000000000582,4.7589999999999995,5.955986158668654e+17,5000151364314,119116.11718750019
2025-07-13,120789.7,120799.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,9.900000000008731,4.7589999999999995,6.014378179832072e+17,5049172456121,119116.11718750019
2025-07-13,120789.7,120799.8,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,10.10000000000582,4.7589999999999995,6.072770200995489e+17,5098193547928,119116.11718750017
2025-07-13,120789.7,120799.5,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,9.80000000000291,4.7589999999999995,6.131162222158907e+17,5147214639735,119116.11718750016
2025-07-13,120789.7,120799.6,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,9.900000000008731,4.7589999999999995,6.189554243322324e+17,5196235731542,119116.11718750015
2025-07-13,120789.7,120799.4,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,9.69999999999709,4.7589999999999995,6.247946264485742e+17,5245256823349,119116.11718750015
2025-07-13,120789.7,120799.5,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,9.80000000000291,4.7589999999999995,6.30633828564916e+17,5294277915156,119116.11718750013
2025-07-13,120789.7,120799.3,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,9.60000000000582,4.7589999999999995,6.364730306812577e+17,5343299006963,119116.11718750012
2025-07-13,120789.7,120799.5,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,9.80000000000291,4.7589999999999995,6.423122327975995e+17,5392320098770,119116.11718750012
2025-07-13,120789.7,120799.2,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,9.5,4.7589999999999995,6.481514349139412e+17,5441341190577,119116.1171875001
2025-07-13,120789.7,120799.8,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,10.10000000000582,4.7589999999999995,6.53990637030283e+17,5490362282384,119116.11718750009
2025-07-13,120789.7,120799.1,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,9.400000000008731,4.7589999999999995,6.598298391466248e+17,5539383374191,119116.11718750009
2025-07-13,120789.6,120799.1,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,9.5,4.7589999999999995,6.656690412629665e+17,5588404465998,119116.11718750007
2025-07-13,120799.0,120799.1,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.10000000000582077,4.7589999999999995,6.715082433793083e+17,5637425557805,119116.11718750006
2025-07-13,120789.6,120799.1,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,9.5,4.7589999999999995,6.7734744549565e+17,5686446649612,119116.11718750006
2025-07-13,120793.9,120799.1,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,5.2000000000116415,4.7589999999999995,6.831866476119918e+17,5735467741419,119116.11718750004
2025-07-13,120793.9,120794.0,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.10000000000582077,4.7589999999999995,6.890258497283336e+17,5784488833226,119116.11718750003
2025-07-13,120789.7,120794.0,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,4.30000000000291,4.7589999999999995,6.948650518446753e+17,5833509925033,119116.11718750003
2025-07-13,120789.7,120794.1,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,4.400000000008731,4.7589999999999995,7.007042539610171e+17,5882531016840,119116.11718750001
2025-07-13,120789.7,120799.1,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,9.400000000008731,4.7589999999999995,7.065434560773588e+17,5931552108647,119116.11718750001
2025-07-13,120793.9,120799.1,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,5.2000000000116415,4.7589999999999995,7.123826581937006e+17,5980573200454,119116.1171875
2025-07-13,120793.9,120794.0,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.10000000000582077,4.7589999999999995,7.182218603100424e+17,6029594292261,119116.1171875
2025-07-13,120789.7,120794.0,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,4.30000000000291,4.7589999999999995,7.240610624263841e+17,6078615384068,119116.11718749999
2025-07-13,120789.6,120794.0,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,4.399999999994179,4.7589999999999995,7.299002645427259e+17,6127636475875,119116.11718749999
2025-07-13,120793.9,120794.0,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.10000000000582077,4.7589999999999995,7.357394666590676e+17,6176657567682,119116.11718749997
2025-07-13,120789.6,120794.0,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,4.399999999994179,4.7589999999999995,7.415786687754094e+17,6225678659489,119116.11718749997
2025-07-13,120789.6,120799.0,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,9.39999999999418,4.7589999999999995,7.474178708917512e+17,6274699751296,119116.11718749996
2025-07-13,120793.9,120799.0,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,5.100000000005821,4.7589999999999995,7.532570730080929e+17,6323720843103,119116.11718749996
2025-07-13,120793.9,120794.0,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.10000000000582077,4.7589999999999995,7.590962751244347e+17,6372741934910,119116.11718749994
2025-07-13,120789.7,120794.0,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,4.30000000000291,4.7589999999999995,7.649354772407764e+17,6421763026717,119116.11718749994
2025-07-13,120789.7,120799.0,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,9.30000000000291,4.7589999999999995,7.707746793571182e+17,6470784118524,119116.11718749993
2025-07-13,120793.9,120799.0,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,5.100000000005821,4.7589999999999995,7.7661388147346e+17,6519805210331,119116.11718749993
2025-07-13,120793.9,120798.9,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,5.0,4.7589999999999995,7.824530835898017e+17,6568826302138,119116.11718749991
2025-07-13,120789.6,120798.9,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,9.299999999988358,4.7589999999999995,7.882922857061435e+17,6617847393945,119116.11718749991
2025-07-13,120798.8,120798.9,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.09999999999126885,4.7589999999999995,7.941314878224852e+17,6666868485752,119116.1171874999
2025-07-13,120789.6,120798.9,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,9.299999999988358,4.7589999999999995,7.99970689938827e+17,6715889577559,119116.1171874999
2025-07-13,120789.5,120798.9,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,9.39999999999418,4.7589999999999995,8.058098920551688e+17,6764910669366,119116.11718749988
2025-07-13,120793.9,120794.0,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,0.10000000000582077,4.7589999999999995,8.116490941715105e+17,6813931761173,119116.11718749988
2025-07-13,120789.5,120794.0,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,4.5,4.7589999999999995,8.174882962878523e+17,6862952852980,119116.11718749987
2025-07-13,120789.6,120793.8,0.332,4.427,119116.1171875,119449.5703125,117265.4375,117432.203125,49021091807,4.19999999999709,4.7589999999999995,8.23327498404194e+17,6911973944787,119116.11718749987
